"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0009991","response to extracellular stimulus","12/150","406/28814",1.56462572310902e-06,0.000366646569005297,0.000273789160840662,"Clic5/Lpl/Bckdhb/Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Appl2/Insr/Foxo3/Ppargc1a",12,"BP"
"GO:0048738","cardiac muscle tissue development","10/150","270/28814",1.63499027427111e-06,0.000366646569005297,0.000273789160840662,"Myh7/Ankrd1/Lrrc10/Csrp3/Pdlim5/Xirp2/Vegfa/Fhod3/Sorbs2/Ccnb1",10,"BP"
"GO:0014897","striated muscle hypertrophy","7/150","111/28814",1.94467041206253e-06,0.000402546775296943,0.000300597232115576,"Nppb/Myh7/Csrp3/Pdlim5/Klf15/Nppa/Sorbs2",7,"BP"
"GO:0014896","muscle hypertrophy","7/150","113/28814",2.19221340238936e-06,0.000421374733273555,0.000314656795876789,"Nppb/Myh7/Csrp3/Pdlim5/Klf15/Nppa/Sorbs2",7,"BP"
"GO:0009083","branched-chain amino acid catabolic process","4/150","20/28814",3.20352594948732e-06,0.000551404554053788,0.00041175508759752,"Bcat2/Aldh6a1/Bckdhb/Acadsb",4,"BP"
"GO:0055001","muscle cell development","9/150","228/28814",3.27851091224846e-06,0.000551404554053788,0.00041175508759752,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2/Ankrd23/Csrp1/Myom2",9,"BP"
"GO:0009259","ribonucleotide metabolic process","11/150","364/28814",3.502041748652e-06,0.000554352608566032,0.000413956513818989,"Nppb/Nppa/Upp1/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",11,"BP"
"GO:0006749","glutathione metabolic process","6/150","81/28814",4.23558395085986e-06,0.000633219800653548,0.000472849693695407,"Clic5/Gstm1/Dpep1/Gsto1/Gstm7/Gstm2",6,"BP"
"GO:0019693","ribose phosphate metabolic process","11/150","376/28814",4.76792207918905e-06,0.000675288332373565,0.00050426389192088,"Nppb/Nppa/Upp1/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",11,"BP"
"GO:0050767","regulation of neurogenesis","12/150","455/28814",5.03014569544162e-06,0.000676806103321669,0.000505397270136739,"Baiap2/Ntn1/Tgm2/Dynlt1b/Vegfa/Tnfrsf12a/Picalm/Per2/Appl2/Sgk1/Cxcl12/Fbxo31",12,"BP"
"GO:0001558","regulation of cell growth","12/150","461/28814",5.74289810208973e-06,0.000733896390895882,0.000548028793921351,"Nppb/Ntn1/Sesn1/Vegfa/Tnfrsf12a/Nppa/Picalm/Cdkn1a/Sgk1/Igfbp3/Cxcl12/Sh3bp4",12,"BP"
"GO:0032868","response to insulin","9/150","246/28814",6.07354071244236e-06,0.000733896390895882,0.000548028793921351,"Lpl/Csrp3/Klf15/Slc2a1/Appl2/Insr/Sgk1/Ogt/Srsf5",9,"BP"
"GO:0045214","sarcomere organization","5/150","50/28814",6.27261872560583e-06,0.000733896390895882,0.000548028793921351,"Csrp3/Fhod3/Ankrd23/Csrp1/Myom2",5,"BP"
"GO:0009081","branched-chain amino acid metabolic process","4/150","24/28814",6.91297163438024e-06,0.000775116944504884,0.000578809774124205,"Bcat2/Aldh6a1/Bckdhb/Acadsb",4,"BP"
"GO:0009410","response to xenobiotic stimulus","10/150","325/28814",8.42830990585767e-06,0.00090722327826652,0.000677458678327676,"Ankrd1/Prnp/Sult1a1/Gstm1/Dpep1/Gsto1/Rorc/Gstm7/Gstm2/Abat",10,"BP"
"GO:0006790","sulfur compound metabolic process","10/150","328/28814",9.12966155190676e-06,0.000909922934673374,0.00067947461608538,"Clic5/Sult1a1/Gstm1/Dpep1/Gsto1/Acadsb/Mpc1/Gstm7/Gstm2/Acot11",10,"BP"
"GO:0051146","striated muscle cell differentiation","10/150","328/28814",9.12966155190676e-06,0.000909922934673374,0.00067947461608538,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2/Ankrd23/Csrp1/Cxcl12/Myom2",10,"BP"
"GO:1905475","regulation of protein localization to membrane","8/150","200/28814",1.06114831438763e-05,0.000953478952500802,0.000711999577665916,"Prnp/Csrp3/Picalm/Ppfia1/Ogt/Sorbs2/Sqstm1/Tmbim1",8,"BP"
"GO:0120161","regulation of cold-induced thermogenesis","7/150","146/28814",1.19296536503013e-05,0.000953478952500802,0.000711999577665916,"Vegfa/Fabp4/Per2/Appl2/Ogt/Ppargc1a/Acot11",7,"BP"
"GO:0006820","anion transport","12/150","498/28814",1.24422939532922e-05,0.000953478952500802,0.000711999577665916,"Prnp/Slc38a6/Clic5/Slc38a2/Slc2a1/Per2/Clca1/Mpc1/Abat/Stc2/Slc4a3/Abcg2",12,"BP"
"GO:0043467","regulation of generation of precursor metabolites and energy","7/150","147/28814",1.24720522058265e-05,0.000953478952500802,0.000711999577665916,"Bnip3/Ddit4/Insr/Ogt/Ppp1r3c/Ppargc1a/Ccnb1",7,"BP"
"GO:0120162","positive regulation of cold-induced thermogenesis","6/150","98/28814",1.27755848904914e-05,0.000953478952500802,0.000711999577665916,"Vegfa/Fabp4/Per2/Appl2/Ogt/Ppargc1a",6,"BP"
"GO:0106106","cold-induced thermogenesis","7/150","148/28814",1.3034710762364e-05,0.000953478952500802,0.000711999577665916,"Vegfa/Fabp4/Per2/Appl2/Ogt/Ppargc1a/Acot11",7,"BP"
"GO:0003299","muscle hypertrophy in response to stress","4/150","28/28814",1.31064008057439e-05,0.000953478952500802,0.000711999577665916,"Nppb/Myh7/Klf15/Nppa",4,"BP"
"GO:0014898","cardiac muscle hypertrophy in response to stress","4/150","28/28814",1.31064008057439e-05,0.000953478952500802,0.000711999577665916,"Nppb/Myh7/Klf15/Nppa",4,"BP"
"GO:0042178","xenobiotic catabolic process","4/150","28/28814",1.31064008057439e-05,0.000953478952500802,0.000711999577665916,"Gstm1/Gsto1/Gstm7/Gstm2",4,"BP"
"GO:0043470","regulation of carbohydrate catabolic process","5/150","58/28814",1.31188701937293e-05,0.000953478952500802,0.000711999577665916,"Ddit4/Insr/Ogt/Ppp1r3c/Ppargc1a",5,"BP"
"GO:1901652","response to peptide","11/150","420/28814",1.34642141192978e-05,0.000953478952500802,0.000711999577665916,"Prnp/Lpl/Csrp3/Klf15/Slc2a1/Appl2/Insr/Sgk1/Ogt/Srsf5/Adcy6",11,"BP"
"GO:0009150","purine ribonucleotide metabolic process","10/150","345/28814",1.41355455853595e-05,0.000975352645389805,0.000728333509377902,"Nppb/Nppa/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",10,"BP"
"GO:0014887","cardiac muscle adaptation","4/150","29/28814",1.51419990866599e-05,0.00101867798855504,0.000760686217274571,"Nppb/Myh7/Klf15/Nppa",4,"BP"
"GO:0001933","negative regulation of protein phosphorylation","10/150","352/28814",1.67988670926889e-05,0.00110257930113234,0.00082333856944655,"Prnp/Nppa/Fabp4/Ddit4/Cdkn1a/Insr/Igfbp3/Ogt/Ppargc1a/Ccnb1",10,"BP"
"GO:0055013","cardiac muscle cell development","6/150","104/28814",1.79507789573853e-05,0.00115013205176961,0.000858848045855851,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2",6,"BP"
"GO:0043434","response to peptide hormone","10/150","359/28814",1.98831847486756e-05,0.00124431744555084,0.000929179918854875,"Lpl/Csrp3/Klf15/Slc2a1/Appl2/Insr/Sgk1/Ogt/Srsf5/Adcy6",10,"BP"
"GO:0048639","positive regulation of developmental growth","8/150","220/28814",2.11182559882696e-05,0.00129157333782803,0.000964467719655661,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Ybx3/Insr/Cxcl12/Ccnb1",8,"BP"
"GO:0031346","positive regulation of cell projection organization","11/150","443/28814",2.20126880843932e-05,0.00131635874744671,0.000982975942762726,"Ankrd1/Baiap2/Ntn1/Dynlt1b/Vegfa/Tnfrsf12a/Picalm/Clip1/Sgk1/Cxcl12/Fbxo31",11,"BP"
"GO:0042593","glucose homeostasis","9/150","291/28814",2.31324748660239e-05,0.00131740458671382,0.000983756911356251,"Csrp3/Oxct1/Klf15/Pim3/Appl2/Insr/Ogt/Foxo3/Dmxl2",9,"BP"
"GO:0033500","carbohydrate homeostasis","9/150","292/28814",2.37635355050741e-05,0.00131740458671382,0.000983756911356251,"Csrp3/Oxct1/Klf15/Pim3/Appl2/Insr/Ogt/Foxo3/Dmxl2",9,"BP"
"GO:0009117","nucleotide metabolic process","11/150","447/28814",2.39010913404169e-05,0.00131740458671382,0.000983756911356251,"Nppb/Nppa/Upp1/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",11,"BP"
"GO:0044262","cellular carbohydrate metabolic process","9/150","293/28814",2.44091649405047e-05,0.00131740458671382,0.000983756911356251,"Per2/Ddit4/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Ppargc1a/Abcg2",9,"BP"
"GO:0055006","cardiac cell development","6/150","110/28814",2.46979604665639e-05,0.00131740458671382,0.000983756911356251,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2",6,"BP"
"GO:0006163","purine nucleotide metabolic process","10/150","369/28814",2.5127321642233e-05,0.00131740458671382,0.000983756911356251,"Nppb/Nppa/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",10,"BP"
"GO:0046394","carboxylic acid biosynthetic process","9/150","295/28814",2.5745224928435e-05,0.00131740458671382,0.000983756911356251,"Bcat2/Lpl/Glul/Tecrl/Per2/Gsto1/Ptgds/Gstm7/Abat",9,"BP"
"GO:0010675","regulation of cellular carbohydrate metabolic process","7/150","165/28814",2.63182376453838e-05,0.00131740458671382,0.000983756911356251,"Ddit4/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Ppargc1a",7,"BP"
"GO:0016053","organic acid biosynthetic process","9/150","296/28814",2.64362124424179e-05,0.00131740458671382,0.000983756911356251,"Bcat2/Lpl/Glul/Tecrl/Per2/Gsto1/Ptgds/Gstm7/Abat",9,"BP"
"GO:0050769","positive regulation of neurogenesis","9/150","298/28814",2.78655240524669e-05,0.00135041326048556,0.00100840576356547,"Baiap2/Ntn1/Tgm2/Vegfa/Tnfrsf12a/Picalm/Sgk1/Cxcl12/Fbxo31",9,"BP"
"GO:0006753","nucleoside phosphate metabolic process","11/150","455/28814",2.81022454801901e-05,0.00135041326048556,0.00100840576356547,"Nppb/Nppa/Upp1/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",11,"BP"
"GO:1905476","negative regulation of protein localization to membrane","4/150","34/28814",2.8973926773002e-05,0.00136787433238857,0.00102144462067702,"Picalm/Ppfia1/Ogt/Tmbim1",4,"BP"
"GO:1903076","regulation of protein localization to plasma membrane","6/150","115/28814",3.1760955335075e-05,0.00147359880701184,0.00110039317122791,"Prnp/Csrp3/Picalm/Ppfia1/Sqstm1/Tmbim1",6,"BP"
"GO:0048662","negative regulation of smooth muscle cell proliferation","5/150","70/28814",3.29564210766456e-05,0.00150314795113989,0.00112245865897085,"Nppb/Cdkn1a/Igfbp3/Ppargc1a/Ndrg2",5,"BP"
"GO:0030239","myofibril assembly","5/150","71/28814",3.53053320172675e-05,0.00158344414097445,0.00118241892668357,"Csrp3/Fhod3/Ankrd23/Csrp1/Myom2",5,"BP"
"GO:0032922","circadian regulation of gene expression","5/150","72/28814",3.77819194437055e-05,0.00163985718101631,0.00122454472356594,"Per1/Per2/Rorc/Ogt/Ppargc1a",5,"BP"
"GO:0055002","striated muscle cell development","5/150","72/28814",3.77819194437055e-05,0.00163985718101631,0.00122454472356594,"Csrp3/Fhod3/Ankrd23/Csrp1/Myom2",5,"BP"
"GO:0006090","pyruvate metabolic process","6/150","119/28814",3.85077532789574e-05,0.00164483117577261,0.00122825899765296,"Ddit4/Insr/Ogt/Mpc1/Ppargc1a/Pcx",6,"BP"
"GO:0072521","purine-containing compound metabolic process","10/150","392/28814",4.18645958329763e-05,0.00176027542791468,0.00131446568166368,"Nppb/Nppa/Ddit4/Insr/Acadsb/Ogt/Mpc1/Ppargc1a/Acot11/Adcy6",10,"BP"
"GO:0090407","organophosphate biosynthetic process","11/150","482/28814",4.73415209404157e-05,0.00195993896693321,0.00146356216154257,"Nppb/Ckmt2/Nppa/Upp1/Cish/Mpc1/Smg1/Ppargc1a/Ckb/Adcy6/Pcx",11,"BP"
"GO:0006805","xenobiotic metabolic process","6/150","124/28814",4.85085399062528e-05,0.00197782546799585,0.00147691870304684,"Sult1a1/Gstm1/Gsto1/Rorc/Gstm7/Gstm2",6,"BP"
"GO:0042326","negative regulation of phosphorylation","10/150","400/28814",4.95769291158272e-05,0.00199121666045807,0.00148691842391381,"Prnp/Nppa/Fabp4/Ddit4/Cdkn1a/Insr/Igfbp3/Ogt/Ppargc1a/Ccnb1",10,"BP"
"GO:0045927","positive regulation of growth","9/150","322/28814",5.08217283974621e-05,0.00201119516349368,0.00150183714412934,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Ybx3/Insr/Sgk1/Cxcl12/Ccnb1",9,"BP"
"GO:0048638","regulation of developmental growth","10/150","402/28814",5.16841763594715e-05,0.00201568287801939,0.00150518829397759,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Cdkn1a/Ybx3/Insr/Cxcl12/Ccnb1/Stc2",10,"BP"
"GO:0050808","synapse organization","11/150","494/28814",5.90053775108282e-05,0.00226075461602364,0.00168819283067892,"Prnp/Baiap2/Ntn1/Pdlim5/Malat1/Picalm/Ndrg1/Ppfia1/Insr/Sorbs2/Ndrg2",11,"BP"
"GO:0010889","regulation of sequestering of triglyceride","3/150","15/28814",6.00937627569098e-05,0.00226075461602364,0.00168819283067892,"Pnpla2/Lpl/Plin3",3,"BP"
"GO:0043500","muscle adaptation","6/150","129/28814",6.04884178200304e-05,0.00226075461602364,0.00168819283067892,"Nppb/Myh7/Klf15/Nppa/Srl/Foxo3",6,"BP"
"GO:0045444","fat cell differentiation","8/150","264/28814",7.65916715372544e-05,0.00282339983707879,0.00210834175868232,"Aldh6a1/Bnip3/Lpl/Vegfa/Fabp4/Per2/Rorc/Tmem120a",8,"BP"
"GO:0006109","regulation of carbohydrate metabolic process","7/150","198/28814",8.35715627084032e-05,0.00303906858443666,0.00226938994609305,"Ddit4/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Ppargc1a",7,"BP"
"GO:0005996","monosaccharide metabolic process","8/150","273/28814",9.66427803842895e-05,0.00346754296018831,0.00258934831934889,"Per2/Gsto1/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Pcx",8,"BP"
"GO:1904375","regulation of protein localization to cell periphery","6/150","141/28814",9.90095532372008e-05,0.00350571983896457,0.00261785646994205,"Prnp/Csrp3/Picalm/Ppfia1/Sqstm1/Tmbim1",6,"BP"
"GO:0031669","cellular response to nutrient levels","7/150","205/28814",0.000103793052435448,0.00354996045835144,0.00265089264996104,"Lpl/Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Foxo3",7,"BP"
"GO:0042692","muscle cell differentiation","10/150","438/28814",0.00010495095221872,0.00354996045835144,0.00265089264996104,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2/Ankrd23/Csrp1/Cxcl12/Myom2",10,"BP"
"GO:0006110","regulation of glycolytic process","4/150","47/28814",0.000105732161386699,0.00354996045835144,0.00265089264996104,"Ddit4/Insr/Ogt/Ppargc1a",4,"BP"
"GO:0030730","sequestering of triglyceride","3/150","18/28814",0.000106543720101428,0.00354996045835144,0.00265089264996104,"Pnpla2/Lpl/Plin3",3,"BP"
"GO:0048588","developmental cell growth","8/150","277/28814",0.000106854997074124,0.00354996045835144,0.00265089264996104,"Ntn1/Pdlim5/Vegfa/Tnfrsf12a/Picalm/Raph1/Sorbs2/Cxcl12",8,"BP"
"GO:0099173","postsynapse organization","7/150","207/28814",0.000110249221660661,0.00361805677425413,0.0027017428003877,"Prnp/Baiap2/Pdlim5/Ndrg1/Insr/Sorbs2/Ndrg2",7,"BP"
"GO:0051962","positive regulation of nervous system development","9/150","359/28814",0.000116358792529425,0.00377254832164679,0.00281710760860714,"Baiap2/Ntn1/Tgm2/Vegfa/Tnfrsf12a/Picalm/Sgk1/Cxcl12/Fbxo31",9,"BP"
"GO:0010959","regulation of metal ion transport","10/150","446/28814",0.000121646388075657,0.00389702893228087,0.00291006209068207,"Kcnip2/Prnp/Slmap/Per1/Nppa/Gsto1/Sgk1/Cxcl12/Gstm7/Stc2",10,"BP"
"GO:0055007","cardiac muscle cell differentiation","6/150","149/28814",0.000134042514879243,0.0042436283240005,0.00316888124959102,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2",6,"BP"
"GO:0009063","cellular amino acid catabolic process","5/150","95/28814",0.000142144339929305,0.00444779556685768,0.00332134081915598,"Bcat2/Aldh6a1/Bckdhb/Acadsb/Abat",5,"BP"
"GO:1990778","protein localization to cell periphery","9/150","370/28814",0.000145927847479317,0.00445216479862654,0.00332460349335135,"Prnp/Slmap/Csrp3/Picalm/Ppfia1/Clip1/Sqstm1/Adcy6/Tmbim1",9,"BP"
"GO:0010563","negative regulation of phosphorus metabolic process","10/150","457/28814",0.000148231234095491,0.00445216479862654,0.00332460349335135,"Prnp/Nppa/Fabp4/Ddit4/Cdkn1a/Insr/Igfbp3/Ogt/Ppargc1a/Ccnb1",10,"BP"
"GO:0045936","negative regulation of phosphate metabolic process","10/150","457/28814",0.000148231234095491,0.00445216479862654,0.00332460349335135,"Prnp/Nppa/Fabp4/Ddit4/Cdkn1a/Insr/Igfbp3/Ogt/Ppargc1a/Ccnb1",10,"BP"
"GO:0062012","regulation of small molecule metabolic process","9/150","371/28814",0.000148901832729984,0.00445216479862654,0.00332460349335135,"Dkk3/Ddit4/Rorc/Appl2/Insr/Igfbp3/Ogt/Ppp1r3c/Ppargc1a",9,"BP"
"GO:0014888","striated muscle adaptation","4/150","52/28814",0.00015727581945783,0.0046508706611101,0.00347298483915554,"Nppb/Myh7/Klf15/Nppa",4,"BP"
"GO:0010720","positive regulation of cell development","9/150","378/28814",0.000171171196922693,0.00496756165659695,0.00370947024289291,"Baiap2/Ntn1/Tgm2/Vegfa/Tnfrsf12a/Picalm/Sgk1/Cxcl12/Fbxo31",9,"BP"
"GO:0035994","response to muscle stretch","3/150","21/28814",0.000171677158700675,0.00496756165659695,0.00370947024289291,"Ankrd1/Csrp3/Ankrd23",3,"BP"
"GO:0010883","regulation of lipid storage","4/150","54/28814",0.000182247588714669,0.00516240274980183,0.00385496561613632,"Pnpla2/Lpl/Alkbh7/Plin3",4,"BP"
"GO:0045773","positive regulation of axon extension","4/150","54/28814",0.000182247588714669,0.00516240274980183,0.00385496561613632,"Ntn1/Vegfa/Tnfrsf12a/Cxcl12",4,"BP"
"GO:0071496","cellular response to external stimulus","8/150","301/28814",0.000188657923805689,0.00520419121835177,0.00388617068037064,"Ankrd1/Lpl/Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Foxo3",8,"BP"
"GO:0006006","glucose metabolic process","7/150","226/28814",0.000189471176554307,0.00520419121835177,0.00388617068037064,"Per2/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Pcx",7,"BP"
"GO:0050772","positive regulation of axonogenesis","5/150","101/28814",0.000189524615161083,0.00520419121835177,0.00388617068037064,"Ntn1/Vegfa/Tnfrsf12a/Picalm/Cxcl12",5,"BP"
"GO:0072659","protein localization to plasma membrane","8/150","302/28814",0.000192950065864289,0.00524473360849296,0.00391644524970684,"Prnp/Slmap/Csrp3/Picalm/Ppfia1/Sqstm1/Adcy6/Tmbim1",8,"BP"
"GO:0009260","ribonucleotide biosynthetic process","6/150","163/28814",0.000218397499001469,0.00587707669812952,0.00438864026940846,"Nppb/Nppa/Upp1/Mpc1/Ppargc1a/Adcy6",6,"BP"
"GO:0098754","detoxification","4/150","57/28814",0.000224897375418105,0.00599206769554575,0.00447450849060096,"Sesn1/Gstm7/Mt1/Abcg2",4,"BP"
"GO:0032535","regulation of cellular component size","9/150","393/28814",0.000228349458077708,0.00602439599693248,0.0044986492824597,"Baiap2/Ntn1/Vegfa/Tnfrsf12a/Picalm/Fhod3/Ogt/Ush1c/Cxcl12",9,"BP"
"GO:0003018","vascular process in circulatory system","7/150","235/28814",0.00024043279519637,0.00628159856187799,0.00469071237639112,"Nppb/Slc2a1/Vegfa/Nppa/Per2/Adcy6/Abcg2",7,"BP"
"GO:1901653","cellular response to peptide","8/150","313/28814",0.000245697391666217,0.00635742000936338,0.00474733118108106,"Prnp/Lpl/Csrp3/Appl2/Insr/Sgk1/Ogt/Adcy6",8,"BP"
"GO:0009267","cellular response to starvation","6/150","167/28814",0.000248896877856069,0.00637654245152547,0.00476161064756288,"Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Foxo3",6,"BP"
"GO:0031668","cellular response to extracellular stimulus","7/150","237/28814",0.000253133427627444,0.00637654245152547,0.00476161064756288,"Lpl/Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Foxo3",7,"BP"
"GO:0009895","negative regulation of catabolic process","8/150","315/28814",0.000256450396084889,0.00637654245152547,0.00476161064756288,"Timp3/Vegfa/Ddit4/Timp4/Ogt/Smg1/Nrbp2/Ppargc1a",8,"BP"
"GO:0009190","cyclic nucleotide biosynthetic process","3/150","24/28814",0.000258284328211177,0.00637654245152547,0.00476161064756288,"Nppb/Nppa/Adcy6",3,"BP"
"GO:0052652","cyclic purine nucleotide metabolic process","3/150","24/28814",0.000258284328211177,0.00637654245152547,0.00476161064756288,"Nppb/Nppa/Adcy6",3,"BP"
"GO:0016358","dendrite development","8/150","317/28814",0.000267585919838626,0.00654612463896131,0.00488824421982716,"Baiap2/Ntn1/Pdlim5/Dynlt1b/Picalm/Clip1/Sgk1/Fbxo31",8,"BP"
"GO:0015849","organic acid transport","8/150","321/28814",0.000291045874546752,0.00700686218707193,0.00523229475058003,"Slc38a6/Slc38a2/Slc2a1/Fabp4/Per2/Mpc1/Abat/Abcg2",8,"BP"
"GO:0046390","ribose phosphate biosynthetic process","6/150","172/28814",0.000291627114437776,0.00700686218707193,0.00523229475058003,"Nppb/Nppa/Upp1/Mpc1/Ppargc1a/Adcy6",6,"BP"
"GO:0016236","macroautophagy","7/150","245/28814",0.000309451395186312,0.00730468161795057,0.00545468802779934,"Bnip3/Sesn1/Gabarapl1/Sqstm1/Smg1/Nrbp2/Gpsm1",7,"BP"
"GO:0072593","reactive oxygen species metabolic process","7/150","245/28814",0.000309451395186312,0.00730468161795057,0.00545468802779934,"Bnip3/Sesn1/Ddit4/Cdkn1a/Insr/Ogt/Foxo3",7,"BP"
"GO:1903077","negative regulation of protein localization to plasma membrane","3/150","26/28814",0.000329266304264422,0.00770483151978747,0.00575349542188358,"Picalm/Ppfia1/Tmbim1",3,"BP"
"GO:0016241","regulation of macroautophagy","5/150","116/28814",0.000360546455489424,0.00836405613553482,0.00624576391587395,"Bnip3/Sesn1/Smg1/Nrbp2/Gpsm1",5,"BP"
"GO:0048660","regulation of smooth muscle cell proliferation","6/150","180/28814",0.000371760023919071,0.00855048055013863,0.00638497422997306,"Nppb/Vegfa/Cdkn1a/Igfbp3/Ppargc1a/Ndrg2",6,"BP"
"GO:0044282","small molecule catabolic process","8/150","334/28814",0.000379183685260292,0.00864731607657158,0.00645728505942817,"Bcat2/Aldh6a1/Oxct1/Bckdhb/Upp1/Acadsb/Echs1/Abat",8,"BP"
"GO:1904376","negative regulation of protein localization to cell periphery","3/150","28/28814",0.000411723626074092,0.00924770847371889,0.00690562126242616,"Picalm/Ppfia1/Tmbim1",3,"BP"
"GO:0019318","hexose metabolic process","7/150","257/28814",0.000412383878426706,0.00924770847371889,0.00690562126242616,"Per2/Rorc/Insr/Igfbp3/Ogt/Ppp1r3c/Pcx",7,"BP"
"GO:0035051","cardiocyte differentiation","6/150","185/28814",0.000429974625527787,0.00944971710829462,0.00705646891577556,"Lrrc10/Csrp3/Pdlim5/Vegfa/Fhod3/Sorbs2",6,"BP"
"GO:0006520","cellular amino acid metabolic process","7/150","259/28814",0.000431926868941003,0.00944971710829462,0.00705646891577556,"Bcat2/Aldh6a1/Bckdhb/Glul/Dpep1/Acadsb/Abat",7,"BP"
"GO:0033002","muscle cell proliferation","7/150","259/28814",0.000431926868941003,0.00944971710829462,0.00705646891577556,"Nppb/Vegfa/Cdkn1a/Igfbp3/Ppargc1a/Ccnb1/Ndrg2",7,"BP"
"GO:0010951","negative regulation of endopeptidase activity","6/150","187/28814",0.00045515771126966,0.00979863520821323,0.00731701954369499,"Timp3/Vegfa/Picalm/Dpep1/Timp4/Serpinb6b",6,"BP"
"GO:0042594","response to starvation","6/150","187/28814",0.00045515771126966,0.00979863520821323,0.00731701954369499,"Sesn1/Slc2a1/Glul/Gabarapl1/Cdkn1a/Foxo3",6,"BP"
